frame_number,time_s,accumulated_signal_DN,ramp_to_ramp_std_DN,fractional_rolloff,initial_linear_model_DN
1.900000000000000000e+02,1.992294399999999825e+02,2.606000000000000000e+03,3.407834111768548979e+01,7.588652482269508948e-02,2.820000000000000000e+03
1.910000000000000000e+02,2.002780159999999796e+02,2.615000000000000000e+03,3.348631561299829684e+01,7.760141093474426377e-02,2.835000000000000000e+03
1.920000000000000000e+02,2.013265920000000051e+02,2.628000000000000000e+03,3.262412195497885392e+01,7.789473684210523885e-02,2.850000000000000000e+03
1.930000000000000000e+02,2.023751680000000022e+02,2.643000000000000000e+03,3.292415526630865941e+01,7.748691099476434641e-02,2.865000000000000000e+03
1.940000000000000000e+02,2.034237439999999992e+02,2.654000000000000000e+03,3.419551627528576176e+01,7.847222222222227650e-02,2.880000000000000000e+03
1.950000000000000000e+02,2.044723199999999963e+02,2.665000000000000000e+03,3.262412195497885392e+01,7.944732297063905602e-02,2.895000000000000000e+03
1.960000000000000000e+02,2.055208959999999934e+02,2.676000000000000000e+03,3.611555528208494081e+01,8.041237113402066594e-02,2.910000000000000000e+03
1.970000000000000000e+02,2.065694719999999904e+02,2.692000000000000000e+03,3.247049943153528773e+01,7.965811965811964157e-02,2.925000000000000000e+03
1.980000000000000000e+02,2.076180479999999875e+02,2.702000000000000000e+03,3.350124375800596255e+01,8.095238095238099785e-02,2.940000000000000000e+03
1.990000000000000000e+02,2.086666239999999846e+02,2.714000000000000000e+03,3.146956201368766415e+01,8.155668358714041055e-02,2.955000000000000000e+03
2.000000000000000000e+02,2.097151999999999816e+02,2.727000000000000000e+03,3.177000681985028407e+01,8.181818181818178992e-02,2.970000000000000000e+03
2.010000000000000000e+02,2.107637759999999787e+02,2.736000000000000000e+03,3.377869150810906973e+01,8.341708542713566210e-02,2.985000000000000000e+03
2.020000000000000000e+02,2.118123520000000042e+02,2.753000000000000000e+03,3.477067730142741908e+01,8.233333333333336945e-02,3.000000000000000000e+03
2.030000000000000000e+02,2.128609280000000012e+02,2.765000000000000000e+03,3.362043029667130156e+01,8.291873963515750123e-02,3.015000000000000000e+03
2.040000000000000000e+02,2.139095039999999983e+02,2.774000000000000000e+03,2.973774257292125967e+01,8.448844884488448947e-02,3.030000000000000000e+03
2.050000000000000000e+02,2.149580799999999954e+02,2.786000000000000000e+03,3.234707611722168252e+01,8.505747126436780103e-02,3.045000000000000000e+03
2.060000000000000000e+02,2.160066559999999924e+02,2.797000000000000000e+03,3.262412195497885392e+01,8.594771241830068131e-02,3.060000000000000000e+03
2.070000000000000000e+02,2.170552319999999895e+02,2.811000000000000000e+03,3.296968304366907176e+01,8.585365853658533108e-02,3.075000000000000000e+03
2.080000000000000000e+02,2.181038079999999866e+02,2.821000000000000000e+03,3.406366588218791946e+01,8.705501618122979401e-02,3.090000000000000000e+03
2.090000000000000000e+02,2.191523839999999836e+02,2.834000000000000000e+03,3.262412195497885392e+01,8.727858293075685392e-02,3.105000000000000000e+03
2.100000000000000000e+02,2.202009599999999807e+02,2.846000000000000000e+03,3.501904243884080614e+01,8.782051282051284158e-02,3.120000000000000000e+03
2.110000000000000000e+02,2.212495359999999778e+02,2.856000000000000000e+03,3.262412195497885392e+01,8.899521531100473837e-02,3.135000000000000000e+03
2.120000000000000000e+02,2.222981120000000033e+02,2.870000000000000000e+03,3.435597958628648030e+01,8.888888888888890616e-02,3.150000000000000000e+03
2.130000000000000000e+02,2.233466880000000003e+02,2.882000000000000000e+03,3.407834111768548979e+01,8.941548183254344195e-02,3.165000000000000000e+03
2.140000000000000000e+02,2.243952639999999974e+02,2.893000000000000000e+03,3.323151115031234326e+01,9.025157232704406063e-02,3.180000000000000000e+03
2.150000000000000000e+02,2.254438399999999945e+02,2.908000000000000000e+03,3.092463958291726911e+01,8.982785602503917666e-02,3.195000000000000000e+03
2.160000000000000000e+02,2.264924159999999915e+02,2.918000000000000000e+03,3.119294792096444269e+01,9.096573208722746884e-02,3.210000000000000000e+03
2.170000000000000000e+02,2.275409919999999886e+02,2.927000000000000000e+03,3.435597958628648030e+01,9.240310077519375831e-02,3.225000000000000000e+03
2.180000000000000000e+02,2.285895679999999857e+02,2.942000000000000000e+03,3.265475973473596838e+01,9.197530864197533962e-02,3.240000000000000000e+03
2.190000000000000000e+02,2.296381439999999827e+02,2.953000000000000000e+03,3.177000681985028407e+01,9.278033794162821035e-02,3.255000000000000000e+03
2.200000000000000000e+02,2.306867199999999798e+02,2.964000000000000000e+03,3.031501278244823538e+01,9.357798165137609647e-02,3.270000000000000000e+03
2.210000000000000000e+02,2.317352959999999769e+02,2.980000000000000000e+03,3.156474826976026193e+01,9.284627092846275964e-02,3.285000000000000000e+03
2.220000000000000000e+02,2.327838720000000023e+02,2.988000000000000000e+03,3.233161507461904449e+01,9.454545454545459915e-02,3.300000000000000000e+03
2.230000000000000000e+02,2.338324479999999994e+02,3.000000000000000000e+03,3.150132272355136465e+01,9.502262443438913575e-02,3.315000000000000000e+03
2.240000000000000000e+02,2.348810239999999965e+02,3.011000000000000000e+03,3.124099870362661591e+01,9.579579579579577953e-02,3.330000000000000000e+03
2.250000000000000000e+02,2.359295999999999935e+02,3.019000000000000000e+03,3.204684071792413391e+01,9.745889387144990312e-02,3.345000000000000000e+03
2.260000000000000000e+02,2.369781759999999906e+02,3.031000000000000000e+03,3.117691453623979214e+01,9.791666666666665186e-02,3.360000000000000000e+03
2.270000000000000000e+02,2.380267519999999877e+02,3.043000000000000000e+03,3.234707611722168252e+01,9.837037037037033027e-02,3.375000000000000000e+03
2.280000000000000000e+02,2.390753279999999847e+02,3.056000000000000000e+03,3.008875759039135644e+01,9.852507374631269688e-02,3.390000000000000000e+03
2.290000000000000000e+02,2.401239039999999818e+02,3.070000000000000000e+03,3.165964834506747039e+01,9.838472834067546469e-02,3.405000000000000000e+03
2.300000000000000000e+02,2.411724799999999789e+02,3.077000000000000000e+03,3.175426480542941832e+01,1.002923976608187662e-01,3.420000000000000000e+03
2.310000000000000000e+02,2.422210559999999759e+02,3.089000000000000000e+03,3.177000681985028407e+01,1.007278020378457040e-01,3.435000000000000000e+03
2.320000000000000000e+02,2.432696320000000014e+02,3.100000000000000000e+03,3.119294792096444269e+01,1.014492753623188470e-01,3.450000000000000000e+03
2.330000000000000000e+02,2.443182079999999985e+02,3.112000000000000000e+03,3.207802986469088324e+01,1.018759018759018975e-01,3.465000000000000000e+03
2.340000000000000000e+02,2.453667839999999956e+02,3.125000000000000000e+03,2.868797657556210368e+01,1.020114942528735913e-01,3.480000000000000000e+03
2.350000000000000000e+02,2.464153599999999926e+02,3.134000000000000000e+03,2.858321185591290359e+01,1.032904148783977405e-01,3.495000000000000000e+03
2.360000000000000000e+02,2.474639359999999897e+02,3.144000000000000000e+03,3.031501278244823538e+01,1.042735042735042361e-01,3.510000000000000000e+03
2.370000000000000000e+02,2.485125119999999868e+02,3.158000000000000000e+03,2.800000000000000000e+01,1.041134751773049594e-01,3.525000000000000000e+03
2.380000000000000000e+02,2.495610879999999838e+02,3.167000000000000000e+03,2.888482877451991371e+01,1.053672316384181018e-01,3.540000000000000000e+03
2.390000000000000000e+02,2.506096639999999809e+02,3.176000000000000000e+03,2.800595174839329715e+01,1.066104078762306617e-01,3.555000000000000000e+03
2.400000000000000000e+02,2.516582399999999780e+02,3.190000000000000000e+03,2.375570107012910981e+01,1.064425770308122798e-01,3.570000000000000000e+03
2.410000000000000000e+02,2.527068159999999750e+02,3.194000000000000000e+03,2.715388247255506826e+01,1.090655509065551199e-01,3.585000000000000000e+03
2.420000000000000000e+02,2.537553920000000005e+02,3.205000000000000000e+03,2.861817604250837022e+01,1.097222222222222765e-01,3.600000000000000000e+03
2.430000000000000000e+02,2.548039679999999976e+02,3.217000000000000000e+03,2.484619353811229558e+01,1.100968188105118095e-01,3.615000000000000000e+03
2.440000000000000000e+02,2.558525439999999946e+02,3.224000000000000000e+03,2.426932219902319332e+01,1.118457300275481625e-01,3.630000000000000000e+03
2.450000000000000000e+02,2.569011199999999917e+02,3.233000000000000000e+03,2.193931022920577689e+01,1.130315500685871166e-01,3.645000000000000000e+03
2.460000000000000000e+02,2.579496959999999603e+02,3.244000000000000000e+03,2.311565126344774512e+01,1.136612021857923427e-01,3.660000000000000000e+03
2.470000000000000000e+02,2.589982719999999858e+02,3.248000000000000000e+03,2.309401076758502924e+01,1.161904761904761774e-01,3.675000000000000000e+03
2.480000000000000000e+02,2.600468480000000113e+02,3.260000000000000000e+03,2.122105872319600550e+01,1.165311653116530843e-01,3.690000000000000000e+03
2.490000000000000000e+02,2.610954239999999800e+02,3.267000000000000000e+03,1.686218649325565266e+01,1.182186234817813597e-01,3.705000000000000000e+03
2.500000000000000000e+02,2.621440000000000055e+02,3.274000000000000000e+03,1.216552506059643868e+01,1.198924731182795522e-01,3.720000000000000000e+03
2.510000000000000000e+02,2.631925759999999741e+02,3.282000000000000000e+03,7.571877794400364792e+00,1.212851405622490386e-01,3.735000000000000000e+03
2.520000000000000000e+02,2.642411519999999996e+02,3.290000000000000000e+03,4.000000000000000000e+00,1.226666666666667016e-01,3.750000000000000000e+03
2.530000000000000000e+02,2.652897279999999682e+02,3.293000000000000000e+03,1.000000000000000000e+00,1.253652058432934702e-01,3.765000000000000000e+03
2.540000000000000000e+02,2.663383039999999937e+02,3.293000000000000000e+03,1.000000000000000000e+00,1.288359788359788594e-01,3.780000000000000000e+03
2.550000000000000000e+02,2.673868799999999624e+02,3.293000000000000000e+03,1.000000000000000000e+00,1.322793148880105907e-01,3.795000000000000000e+03
2.560000000000000000e+02,2.684354559999999879e+02,3.293000000000000000e+03,1.000000000000000000e+00,1.356955380577428150e-01,3.810000000000000000e+03
2.570000000000000000e+02,2.694840320000000133e+02,3.293000000000000000e+03,1.000000000000000000e+00,1.390849673202614323e-01,3.825000000000000000e+03
2.580000000000000000e+02,2.705326079999999820e+02,3.293000000000000000e+03,1.000000000000000000e+00,1.424479166666666741e-01,3.840000000000000000e+03
2.590000000000000000e+02,2.715811840000000075e+02,3.293000000000000000e+03,1.000000000000000000e+00,1.457846952010376507e-01,3.855000000000000000e+03
2.600000000000000000e+02,2.726297599999999761e+02,3.293000000000000000e+03,1.000000000000000000e+00,1.490956072351421469e-01,3.870000000000000000e+03
2.610000000000000000e+02,2.736783360000000016e+02,3.293000000000000000e+03,1.000000000000000000e+00,1.523809523809523947e-01,3.885000000000000000e+03
2.620000000000000000e+02,2.747269119999999702e+02,3.293000000000000000e+03,1.000000000000000000e+00,1.556410256410256654e-01,3.900000000000000000e+03
2.630000000000000000e+02,2.757754879999999957e+02,3.293000000000000000e+03,1.000000000000000000e+00,1.588761174968071899e-01,3.915000000000000000e+03
2.640000000000000000e+02,2.768240639999999644e+02,3.293000000000000000e+03,1.000000000000000000e+00,1.620865139949109190e-01,3.930000000000000000e+03
2.650000000000000000e+02,2.778726399999999899e+02,3.293000000000000000e+03,1.000000000000000000e+00,1.652724968314321918e-01,3.945000000000000000e+03
2.660000000000000000e+02,2.789212160000000154e+02,3.293000000000000000e+03,1.000000000000000000e+00,1.684343434343433810e-01,3.960000000000000000e+03
2.670000000000000000e+02,2.799697919999999840e+02,3.293000000000000000e+03,1.000000000000000000e+00,1.715723270440251413e-01,3.975000000000000000e+03
2.680000000000000000e+02,2.810183680000000095e+02,3.293000000000000000e+03,1.000000000000000000e+00,1.746867167919800012e-01,3.990000000000000000e+03
2.690000000000000000e+02,2.820669439999999781e+02,3.293000000000000000e+03,1.000000000000000000e+00,1.777777777777778123e-01,4.005000000000000000e+03
2.700000000000000000e+02,2.831155200000000036e+02,3.293000000000000000e+03,1.000000000000000000e+00,1.808457711442785776e-01,4.020000000000000000e+03
2.710000000000000000e+02,2.841640959999999723e+02,3.293000000000000000e+03,1.000000000000000000e+00,1.838909541511771772e-01,4.035000000000000000e+03
2.720000000000000000e+02,2.852126719999999978e+02,3.293000000000000000e+03,1.000000000000000000e+00,1.869135802469136243e-01,4.050000000000000000e+03
2.730000000000000000e+02,2.862612479999999664e+02,3.293000000000000000e+03,1.000000000000000000e+00,1.899138991389913711e-01,4.065000000000000000e+03
2.740000000000000000e+02,2.873098239999999919e+02,3.293000000000000000e+03,1.000000000000000000e+00,1.928921568627450789e-01,4.080000000000000000e+03
2.750000000000000000e+02,2.883583999999999605e+02,3.293000000000000000e+03,1.000000000000000000e+00,1.958485958485958189e-01,4.095000000000000000e+03
2.760000000000000000e+02,2.894069759999999860e+02,3.293000000000000000e+03,1.000000000000000000e+00,1.987834549878345625e-01,4.110000000000000000e+03
2.770000000000000000e+02,2.904555520000000115e+02,3.293000000000000000e+03,1.000000000000000000e+00,2.016969696969697079e-01,4.125000000000000000e+03
2.780000000000000000e+02,2.915041279999999801e+02,3.293000000000000000e+03,1.000000000000000000e+00,2.045893719806762823e-01,4.140000000000000000e+03
2.790000000000000000e+02,2.925527040000000056e+02,3.293000000000000000e+03,1.000000000000000000e+00,2.074608904933814557e-01,4.155000000000000000e+03
2.800000000000000000e+02,2.936012799999999743e+02,3.293000000000000000e+03,1.000000000000000000e+00,2.103117505995203418e-01,4.170000000000000000e+03
2.810000000000000000e+02,2.946498559999999998e+02,3.293000000000000000e+03,1.000000000000000000e+00,2.131421744324970557e-01,4.185000000000000000e+03
2.820000000000000000e+02,2.956984319999999684e+02,3.293000000000000000e+03,1.000000000000000000e+00,2.159523809523810067e-01,4.200000000000000000e+03
2.830000000000000000e+02,2.967470079999999939e+02,3.293000000000000000e+03,1.000000000000000000e+00,2.187425860023725077e-01,4.215000000000000000e+03
2.840000000000000000e+02,2.977955839999999625e+02,3.292000000000000000e+03,2.361651329049231208e+03,2.217494089834515236e-01,4.230000000000000000e+03
2.850000000000000000e+02,2.988441599999999880e+02,3.292000000000000000e+03,2.361651329049231208e+03,2.244994110718492308e-01,4.245000000000000000e+03
2.860000000000000000e+02,2.998927360000000135e+02,3.292000000000000000e+03,2.361651329049231208e+03,2.272300469483568008e-01,4.260000000000000000e+03
2.870000000000000000e+02,3.009413119999999822e+02,3.292000000000000000e+03,2.361651329049231208e+03,2.299415204678362246e-01,4.275000000000000000e+03
