n1,n2,gain_e_per_DN,gain_err,RN_e,max_signal_DN,nframes
4.439000000000000000e+03,4.440000000000000000e+03,1.500451309850791892e+00,3.106699587739296733e-02,3.134933309390611100e+01,2.582500000000000000e+03,1.200000000000000000e+01
4.440000000000000000e+03,4.441000000000000000e+03,1.461337410871397902e+00,3.324380399578063389e-02,2.952729739797220887e+01,2.534500000000000000e+03,1.200000000000000000e+01
4.441000000000000000e+03,4.442000000000000000e+03,1.424905624057601461e+00,3.767837517760953131e-02,3.022265433197457796e+01,2.536500000000000000e+03,1.200000000000000000e+01
4.442000000000000000e+03,4.443000000000000000e+03,1.480398777348269412e+00,5.900928620649203288e-02,3.313198921774439754e+01,2.511000000000000000e+03,1.200000000000000000e+01
4.443000000000000000e+03,4.444000000000000000e+03,1.559096425242133321e+00,4.202678816479209906e-02,3.338110745949550306e+01,2.506000000000000000e+03,1.200000000000000000e+01
4.444000000000000000e+03,4.445000000000000000e+03,1.478675506483116964e+00,4.562687307612427190e-02,2.998581534712965180e+01,2.469000000000000000e+03,1.200000000000000000e+01
4.445000000000000000e+03,4.446000000000000000e+03,1.427590858798656326e+00,1.739506038540141603e-02,2.747582547701508560e+01,2.448000000000000000e+03,1.200000000000000000e+01
4.446000000000000000e+03,4.447000000000000000e+03,1.444440706418240739e+00,7.223609910430488223e-02,2.937938829322587253e+01,2.466000000000000000e+03,1.200000000000000000e+01
4.447000000000000000e+03,4.448000000000000000e+03,1.388351645206788110e+00,1.280382096941088399e-01,3.099222113777119958e+01,2.445000000000000000e+03,1.200000000000000000e+01
