n1,n2,gain_e_per_DN,gain_err,RN_e,max_signal_DN,nframes
6.097000000000000000e+03,6.098000000000000000e+03,3.369650719114281401e+01,9.385196745358640458e-01,3.504576831527947434e+01,8.900000000000000000e+01,5.800000000000000000e+01
6.098000000000000000e+03,6.099000000000000000e+03,3.594176714195599232e+01,8.900025774342382734e-01,3.219421878210861365e+01,8.850000000000000000e+01,5.800000000000000000e+01
6.099000000000000000e+03,6.100000000000000000e+03,3.714422336985862927e+01,1.357739233370474530e+00,3.565988967309665725e+01,8.900000000000000000e+01,5.800000000000000000e+01
6.100000000000000000e+03,6.101000000000000000e+03,3.783128952542415391e+01,1.149585869678213079e+00,3.646182099587893788e+01,8.950000000000000000e+01,5.800000000000000000e+01
6.101000000000000000e+03,6.102000000000000000e+03,3.933881577580337563e+01,1.490768521886039366e+00,3.865351526349840583e+01,8.950000000000000000e+01,5.800000000000000000e+01
6.102000000000000000e+03,6.103000000000000000e+03,3.703468295133409782e+01,1.070937917082739999e+00,3.421553334559771287e+01,8.950000000000000000e+01,5.800000000000000000e+01
6.103000000000000000e+03,6.104000000000000000e+03,3.471308851446669763e+01,9.686704683978867303e-01,3.238711132299286533e+01,8.850000000000000000e+01,5.800000000000000000e+01
6.104000000000000000e+03,6.105000000000000000e+03,3.489203112978120203e+01,1.136466513174501092e+00,3.396436812192198573e+01,8.900000000000000000e+01,5.800000000000000000e+01
6.105000000000000000e+03,6.106000000000000000e+03,3.680259715558878497e+01,7.627745557985925462e-01,3.402360219549836984e+01,8.900000000000000000e+01,5.800000000000000000e+01
