n1,n2,gain_e_per_DN,gain_err,RN_e,max_signal_DN,nframes
4.419000000000000000e+03,4.420000000000000000e+03,3.891204040399725983e+01,7.580842942972797482e-01,3.101499929163150071e+01,1.025000000000000000e+02,5.800000000000000000e+01
