frame_number,time_s,accumulated_signal_DN,ramp_to_ramp_std_DN,fractional_rolloff,initial_linear_model_DN
4.000000000000000000e+01,2.330168888888888645e+01,3.130000000000000000e+02,4.509249752822894308e+00,-2.960526315789469010e-02,3.040000000000000000e+02
4.100000000000000000e+01,2.388423111111110941e+01,3.230000000000000000e+02,1.154700538379251684e+00,-3.525641025641035320e-02,3.120000000000000000e+02
4.200000000000000000e+01,2.446677333333333237e+01,3.330000000000000000e+02,5.773502691896258421e-01,-4.062499999999991118e-02,3.200000000000000000e+02
4.300000000000000000e+01,2.504931555555555533e+01,3.390000000000000000e+02,2.645751311064590716e+00,-3.353658536585357730e-02,3.280000000000000000e+02
4.400000000000000000e+01,2.563185777777777474e+01,3.480000000000000000e+02,1.000000000000000000e+00,-3.571428571428580945e-02,3.360000000000000000e+02
4.500000000000000000e+01,2.621439999999999770e+01,3.560000000000000000e+02,2.645751311064590716e+00,-3.488372093023262011e-02,3.440000000000000000e+02
4.600000000000000000e+01,2.679694222222222066e+01,3.670000000000000000e+02,3.464101615137754386e+00,-4.261363636363646457e-02,3.520000000000000000e+02
4.700000000000000000e+01,2.737948444444444362e+01,3.740000000000000000e+02,5.773502691896258421e-01,-3.888888888888897277e-02,3.600000000000000000e+02
4.800000000000000000e+01,2.796202666666666659e+01,3.820000000000000000e+02,5.000000000000000000e+00,-3.804347826086962314e-02,3.680000000000000000e+02
4.900000000000000000e+01,2.854456888888888599e+01,3.890000000000000000e+02,2.645751311064590716e+00,-3.457446808510633574e-02,3.760000000000000000e+02
5.000000000000000000e+01,2.912711111111110895e+01,3.950000000000000000e+02,4.932882862316247952e+00,-2.864583333333325932e-02,3.840000000000000000e+02
5.100000000000000000e+01,2.970965333333333191e+01,4.040000000000000000e+02,5.000000000000000000e+00,-3.061224489795910664e-02,3.920000000000000000e+02
5.200000000000000000e+01,3.029219555555555488e+01,4.130000000000000000e+02,1.527525231651946536e+00,-3.249999999999997335e-02,4.000000000000000000e+02
5.300000000000000000e+01,3.087473777777777428e+01,4.210000000000000000e+02,1.154700538379251684e+00,-3.186274509803932453e-02,4.080000000000000000e+02
5.400000000000000000e+01,3.145727999999999724e+01,4.280000000000000000e+02,5.000000000000000000e+00,-2.884615384615374367e-02,4.160000000000000000e+02
5.500000000000000000e+01,3.203982222222222020e+01,4.370000000000000000e+02,3.214550253664318014e+00,-3.066037735849058699e-02,4.240000000000000000e+02
5.600000000000000000e+01,3.262236444444444317e+01,4.460000000000000000e+02,6.244997998398398309e+00,-3.240740740740744030e-02,4.320000000000000000e+02
5.700000000000000000e+01,3.320490666666666613e+01,4.550000000000000000e+02,3.000000000000000000e+00,-3.409090909090917165e-02,4.400000000000000000e+02
5.800000000000000000e+01,3.378744888888888909e+01,4.620000000000000000e+02,4.509249752822894308e+00,-3.125000000000000000e-02,4.480000000000000000e+02
5.900000000000000000e+01,3.436999111111111205e+01,4.710000000000000000e+02,4.041451884327380562e+00,-3.289473684210530990e-02,4.560000000000000000e+02
6.000000000000000000e+01,3.495253333333332790e+01,4.770000000000000000e+02,5.291502622129181432e+00,-2.801724137931027592e-02,4.640000000000000000e+02
6.100000000000000000e+01,3.553507555555555086e+01,4.880000000000000000e+02,4.041451884327380562e+00,-3.389830508474567239e-02,4.720000000000000000e+02
6.200000000000000000e+01,3.611761777777777382e+01,4.960000000000000000e+02,3.511884584284246102e+00,-3.333333333333343695e-02,4.800000000000000000e+02
6.300000000000000000e+01,3.670015999999999678e+01,5.030000000000000000e+02,4.509249752822894308e+00,-3.073770491803284877e-02,4.880000000000000000e+02
6.400000000000000000e+01,3.728270222222221975e+01,5.120000000000000000e+02,5.033222956847166252e+00,-3.225806451612900361e-02,4.960000000000000000e+02
6.500000000000000000e+01,3.786524444444444271e+01,5.190000000000000000e+02,3.605551275463989125e+00,-2.976190476190465617e-02,5.040000000000000000e+02
6.600000000000000000e+01,3.844778666666666567e+01,5.280000000000000000e+02,2.645751311064590716e+00,-3.125000000000000000e-02,5.120000000000000000e+02
6.700000000000000000e+01,3.903032888888888863e+01,5.350000000000000000e+02,3.214550253664318014e+00,-2.884615384615374367e-02,5.200000000000000000e+02
6.800000000000000000e+01,3.961287111111111159e+01,5.440000000000000000e+02,4.041451884327380562e+00,-3.030303030303027612e-02,5.280000000000000000e+02
6.900000000000000000e+01,4.019541333333332744e+01,5.490000000000000000e+02,3.605551275463989125e+00,-2.425373134328356883e-02,5.360000000000000000e+02
7.000000000000000000e+01,4.077795555555555040e+01,5.610000000000000000e+02,1.527525231651946758e+00,-3.125000000000000000e-02,5.440000000000000000e+02
7.100000000000000000e+01,4.136049777777777336e+01,5.660000000000000000e+02,2.309401076758503368e+00,-2.536231884057960073e-02,5.520000000000000000e+02
7.200000000000000000e+01,4.194303999999999633e+01,5.750000000000000000e+02,2.309401076758503368e+00,-2.678571428571419055e-02,5.600000000000000000e+02
7.300000000000000000e+01,4.252558222222221929e+01,5.840000000000000000e+02,3.605551275463989125e+00,-2.816901408450700472e-02,5.680000000000000000e+02
7.400000000000000000e+01,4.310812444444444225e+01,5.950000000000000000e+02,3.605551275463989125e+00,-3.298611111111116045e-02,5.760000000000000000e+02
7.500000000000000000e+01,4.369066666666666521e+01,5.990000000000000000e+02,4.041451884327380562e+00,-2.568493150684925119e-02,5.840000000000000000e+02
7.600000000000000000e+01,4.427320888888888817e+01,6.070000000000000000e+02,2.886751345948128655e+00,-2.533783783783793986e-02,5.920000000000000000e+02
7.700000000000000000e+01,4.485575111111111113e+01,6.170000000000000000e+02,2.516611478423583570e+00,-2.833333333333332149e-02,6.000000000000000000e+02
7.800000000000000000e+01,4.543829333333332698e+01,6.250000000000000000e+02,1.000000000000000000e+00,-2.796052631578938019e-02,6.080000000000000000e+02
7.900000000000000000e+01,4.602083555555554994e+01,6.320000000000000000e+02,4.000000000000000000e+00,-2.597402597402598268e-02,6.160000000000000000e+02
8.000000000000000000e+01,4.660337777777777291e+01,6.370000000000000000e+02,5.291502622129181432e+00,-2.083333333333325932e-02,6.240000000000000000e+02
8.100000000000000000e+01,4.718591999999999587e+01,6.510000000000000000e+02,2.886751345948128655e+00,-3.006329113924044449e-02,6.320000000000000000e+02
8.200000000000000000e+01,4.776846222222221883e+01,6.570000000000000000e+02,5.567764362830021518e+00,-2.656250000000004441e-02,6.400000000000000000e+02
8.300000000000000000e+01,4.835100444444444179e+01,6.650000000000000000e+02,5.000000000000000000e+00,-2.623456790123457338e-02,6.480000000000000000e+02
8.400000000000000000e+01,4.893354666666666475e+01,6.700000000000000000e+02,3.605551275463989125e+00,-2.134146341463405427e-02,6.560000000000000000e+02
8.500000000000000000e+01,4.951608888888888771e+01,6.790000000000000000e+02,2.309401076758503368e+00,-2.259036144578319139e-02,6.640000000000000000e+02
8.600000000000000000e+01,5.009863111111111067e+01,6.890000000000000000e+02,4.163331998932265243e+00,-2.529761904761906877e-02,6.720000000000000000e+02
8.700000000000000000e+01,5.068117333333332653e+01,6.990000000000000000e+02,4.163331998932265243e+00,-2.794117647058813603e-02,6.800000000000000000e+02
8.800000000000000000e+01,5.126371555555554949e+01,7.030000000000000000e+02,3.055050463303893071e+00,-2.180232558139527654e-02,6.880000000000000000e+02
8.900000000000000000e+01,5.184625777777777245e+01,7.130000000000000000e+02,2.645751311064590716e+00,-2.442528735632176762e-02,6.960000000000000000e+02
9.000000000000000000e+01,5.242879999999999541e+01,7.200000000000000000e+02,1.527525231651946758e+00,-2.272727272727270709e-02,7.040000000000000000e+02
9.100000000000000000e+01,5.301134222222221837e+01,7.280000000000000000e+02,3.511884584284246102e+00,-2.247191011235960545e-02,7.120000000000000000e+02
9.200000000000000000e+01,5.359388444444444133e+01,7.360000000000000000e+02,3.055050463303893071e+00,-2.222222222222214327e-02,7.200000000000000000e+02
9.300000000000000000e+01,5.417642666666666429e+01,7.430000000000000000e+02,3.785938897200182396e+00,-2.060439560439553119e-02,7.280000000000000000e+02
9.400000000000000000e+01,5.475896888888888725e+01,7.510000000000000000e+02,5.131601439446884072e+00,-2.038043478260864738e-02,7.360000000000000000e+02
9.500000000000000000e+01,5.534151111111111021e+01,7.590000000000000000e+02,4.041451884327380562e+00,-2.016129032258073828e-02,7.440000000000000000e+02
9.600000000000000000e+01,5.592405333333333317e+01,7.680000000000000000e+02,5.291502622129181432e+00,-2.127659574468077075e-02,7.520000000000000000e+02
9.700000000000000000e+01,5.650659555555554903e+01,7.780000000000000000e+02,5.131601439446884072e+00,-2.368421052631575208e-02,7.600000000000000000e+02
9.800000000000000000e+01,5.708913777777777199e+01,7.850000000000000000e+02,2.309401076758503368e+00,-2.213541666666674068e-02,7.680000000000000000e+02
9.900000000000000000e+01,5.767167999999999495e+01,7.950000000000000000e+02,3.214550253664318014e+00,-2.448453608247413982e-02,7.760000000000000000e+02
1.000000000000000000e+02,5.825422222222221791e+01,7.970000000000000000e+02,5.507570547286102070e+00,-1.658163265306122902e-02,7.840000000000000000e+02
1.010000000000000000e+02,5.883676444444444087e+01,8.100000000000000000e+02,4.582575694955839829e+00,-2.272727272727270709e-02,7.920000000000000000e+02
1.020000000000000000e+02,5.941930666666666383e+01,8.160000000000000000e+02,3.605551275463989125e+00,-2.000000000000001776e-02,8.000000000000000000e+02
1.030000000000000000e+02,6.000184888888888679e+01,8.250000000000000000e+02,3.214550253664318014e+00,-2.103960396039594727e-02,8.080000000000000000e+02
1.040000000000000000e+02,6.058439111111110975e+01,8.330000000000000000e+02,2.516611478423583570e+00,-2.083333333333325932e-02,8.160000000000000000e+02
1.050000000000000000e+02,6.116693333333333271e+01,8.410000000000000000e+02,3.214550253664318014e+00,-2.063106796116498387e-02,8.240000000000000000e+02
1.060000000000000000e+02,6.174947555555554857e+01,8.530000000000000000e+02,3.785938897200182396e+00,-2.524038461538458122e-02,8.320000000000000000e+02
1.070000000000000000e+02,6.233201777777777153e+01,8.580000000000000000e+02,2.516611478423583570e+00,-2.142857142857135244e-02,8.400000000000000000e+02
1.080000000000000000e+02,6.291455999999999449e+01,8.660000000000000000e+02,4.509249752822894308e+00,-2.122641509433953466e-02,8.480000000000000000e+02
1.090000000000000000e+02,6.349710222222221745e+01,8.770000000000000000e+02,5.507570547286102070e+00,-2.453271028037384838e-02,8.560000000000000000e+02
1.100000000000000000e+02,6.407964444444444041e+01,8.860000000000000000e+02,6.082762530298219339e+00,-2.546296296296302053e-02,8.640000000000000000e+02
1.110000000000000000e+02,6.466218666666665627e+01,8.910000000000000000e+02,4.509249752822894308e+00,-2.178899082568808154e-02,8.720000000000000000e+02
1.120000000000000000e+02,6.524472888888888633e+01,9.010000000000000000e+02,7.211102550927978250e+00,-2.386363636363642016e-02,8.800000000000000000e+02
1.130000000000000000e+02,6.582727111111110219e+01,9.070000000000000000e+02,5.131601439446884072e+00,-2.139639639639634439e-02,8.880000000000000000e+02
1.140000000000000000e+02,6.640981333333333225e+01,9.140000000000000000e+02,4.000000000000000000e+00,-2.008928571428580945e-02,8.960000000000000000e+02
1.150000000000000000e+02,6.699235555555554811e+01,9.220000000000000000e+02,3.055050463303893071e+00,-1.991150442477884752e-02,9.040000000000000000e+02
1.160000000000000000e+02,6.757489777777777817e+01,9.300000000000000000e+02,8.504900548115383430e+00,-1.973684210526305272e-02,9.120000000000000000e+02
1.170000000000000000e+02,6.815743999999999403e+01,9.410000000000000000e+02,6.244997998398398309e+00,-2.282608695652177389e-02,9.200000000000000000e+02
1.180000000000000000e+02,6.873998222222222410e+01,9.490000000000000000e+02,7.637626158259734233e+00,-2.262931034482762449e-02,9.280000000000000000e+02
1.190000000000000000e+02,6.932252444444443995e+01,9.550000000000000000e+02,4.000000000000000000e+00,-2.029914529914522703e-02,9.360000000000000000e+02
1.200000000000000000e+02,6.990506666666665581e+01,9.630000000000000000e+02,5.567764362830021518e+00,-2.012711864406768747e-02,9.440000000000000000e+02
1.210000000000000000e+02,7.048760888888888587e+01,9.680000000000000000e+02,8.717797887081347952e+00,-1.680672268907557054e-02,9.520000000000000000e+02
1.220000000000000000e+02,7.107015111111110173e+01,9.790000000000000000e+02,6.658328118479392543e+00,-1.979166666666665186e-02,9.600000000000000000e+02
1.230000000000000000e+02,7.165269333333333179e+01,9.860000000000000000e+02,6.506407098647711607e+00,-1.859504132231415419e-02,9.680000000000000000e+02
1.240000000000000000e+02,7.223523555555554765e+01,9.920000000000000000e+02,8.504900548115383430e+00,-1.639344262295083787e-02,9.760000000000000000e+02
1.250000000000000000e+02,7.281777777777777771e+01,1.006000000000000000e+03,8.621678104251708774e+00,-2.235772357723586623e-02,9.840000000000000000e+02
1.260000000000000000e+02,7.340031999999999357e+01,1.011000000000000000e+03,8.020806277010644081e+00,-1.915322580645151263e-02,9.920000000000000000e+02
1.270000000000000000e+02,7.398286222222222364e+01,1.022000000000000000e+03,9.291573243177570163e+00,-2.200000000000001954e-02,1.000000000000000000e+03
1.280000000000000000e+02,7.456540444444443949e+01,1.028000000000000000e+03,1.081665382639196871e+01,-1.984126984126977078e-02,1.008000000000000000e+03
1.290000000000000000e+02,7.514794666666665535e+01,1.037000000000000000e+03,1.081665382639196871e+01,-2.066929133858264045e-02,1.016000000000000000e+03
1.300000000000000000e+02,7.573048888888888541e+01,1.045000000000000000e+03,1.026320287889376814e+01,-2.050781250000000000e-02,1.024000000000000000e+03
1.310000000000000000e+02,7.631303111111110127e+01,1.052000000000000000e+03,9.291573243177568386e+00,-1.937984496124034450e-02,1.032000000000000000e+03
1.320000000000000000e+02,7.689557333333333133e+01,1.061000000000000000e+03,9.712534856222310609e+00,-2.019230769230762057e-02,1.040000000000000000e+03
1.330000000000000000e+02,7.747811555555554719e+01,1.066000000000000000e+03,4.725815626252608759e+00,-1.717557251908385929e-02,1.048000000000000000e+03
1.340000000000000000e+02,7.806065777777777726e+01,1.073000000000000000e+03,7.000000000000000000e+00,-1.609848484848486194e-02,1.056000000000000000e+03
1.350000000000000000e+02,7.864319999999999311e+01,1.081000000000000000e+03,4.582575694955839829e+00,-1.597744360902253469e-02,1.064000000000000000e+03
1.360000000000000000e+02,7.922574222222222318e+01,1.090000000000000000e+03,9.018499505645788616e+00,-1.679104477611947921e-02,1.072000000000000000e+03
1.370000000000000000e+02,7.980828444444443903e+01,1.097000000000000000e+03,4.509249752822894308e+00,-1.574074074074083285e-02,1.080000000000000000e+03
1.380000000000000000e+02,8.039082666666665489e+01,1.104000000000000000e+03,6.027713773341707437e+00,-1.470588235294112422e-02,1.088000000000000000e+03
1.390000000000000000e+02,8.097336888888888495e+01,1.113000000000000000e+03,7.000000000000000000e+00,-1.551094890510951174e-02,1.096000000000000000e+03
1.400000000000000000e+02,8.155591111111110081e+01,1.122000000000000000e+03,3.214550253664318458e+00,-1.630434782608691791e-02,1.104000000000000000e+03
1.410000000000000000e+02,8.213845333333333087e+01,1.131000000000000000e+03,5.131601439446884072e+00,-1.708633093525180335e-02,1.112000000000000000e+03
1.420000000000000000e+02,8.272099555555554673e+01,1.142000000000000000e+03,7.767453465154028791e+00,-1.964285714285707307e-02,1.120000000000000000e+03
1.430000000000000000e+02,8.330353777777777680e+01,1.146000000000000000e+03,8.020806277010642305e+00,-1.595744680851063357e-02,1.128000000000000000e+03
1.440000000000000000e+02,8.388607999999999265e+01,1.154000000000000000e+03,6.000000000000000000e+00,-1.584507042253524567e-02,1.136000000000000000e+03
1.450000000000000000e+02,8.446862222222222272e+01,1.161000000000000000e+03,4.041451884327380562e+00,-1.486013986013978716e-02,1.144000000000000000e+03
1.460000000000000000e+02,8.505116444444443857e+01,1.172000000000000000e+03,6.658328118479392543e+00,-1.736111111111116045e-02,1.152000000000000000e+03
1.470000000000000000e+02,8.563370666666665443e+01,1.176000000000000000e+03,6.557438524302000360e+00,-1.379310344827588963e-02,1.160000000000000000e+03
1.480000000000000000e+02,8.621624888888888449e+01,1.184000000000000000e+03,8.544003745317530374e+00,-1.369863013698635612e-02,1.168000000000000000e+03
1.490000000000000000e+02,8.679879111111110035e+01,1.190000000000000000e+03,4.509249752822894308e+00,-1.190476190476186247e-02,1.176000000000000000e+03
1.500000000000000000e+02,8.738133333333333042e+01,1.200000000000000000e+03,8.020806277010642305e+00,-1.351351351351359753e-02,1.184000000000000000e+03
1.510000000000000000e+02,8.796387555555554627e+01,1.206000000000000000e+03,8.020806277010642305e+00,-1.174496644295297543e-02,1.192000000000000000e+03
1.520000000000000000e+02,8.854641777777777634e+01,1.215000000000000000e+03,9.073771725877465499e+00,-1.249999999999995559e-02,1.200000000000000000e+03
1.530000000000000000e+02,8.912895999999999219e+01,1.221000000000000000e+03,6.506407098647711607e+00,-1.076158940397342612e-02,1.208000000000000000e+03
1.540000000000000000e+02,8.971150222222222226e+01,1.231000000000000000e+03,5.686240703077326764e+00,-1.233552631578938019e-02,1.216000000000000000e+03
1.550000000000000000e+02,9.029404444444443811e+01,1.238000000000000000e+03,6.027713773341707437e+00,-1.143790849673198551e-02,1.224000000000000000e+03
1.560000000000000000e+02,9.087658666666665397e+01,1.247000000000000000e+03,7.505553499465134948e+00,-1.217532467532467244e-02,1.232000000000000000e+03
1.570000000000000000e+02,9.145912888888888403e+01,1.254000000000000000e+03,7.505553499465134948e+00,-1.129032258064510685e-02,1.240000000000000000e+03
1.580000000000000000e+02,9.204167111111109989e+01,1.259000000000000000e+03,6.506407098647711607e+00,-8.814102564102643811e-03,1.248000000000000000e+03
1.590000000000000000e+02,9.262421333333332996e+01,1.268000000000000000e+03,7.023769168568492205e+00,-9.554140127388643933e-03,1.256000000000000000e+03
1.600000000000000000e+02,9.320675555555554581e+01,1.278000000000000000e+03,7.549834435270749822e+00,-1.107594936708866662e-02,1.264000000000000000e+03
1.610000000000000000e+02,9.378929777777777588e+01,1.286000000000000000e+03,7.000000000000000000e+00,-1.100628930817615370e-02,1.272000000000000000e+03
1.620000000000000000e+02,9.437183999999999173e+01,1.295000000000000000e+03,9.165151389911679658e+00,-1.171875000000000000e-02,1.280000000000000000e+03
1.630000000000000000e+02,9.495438222222222180e+01,1.300000000000000000e+03,8.020806277010642305e+00,-9.316770186335476822e-03,1.288000000000000000e+03
1.640000000000000000e+02,9.553692444444443765e+01,1.309000000000000000e+03,8.736894948054104049e+00,-1.003086419753085323e-02,1.296000000000000000e+03
1.650000000000000000e+02,9.611946666666665351e+01,1.316000000000000000e+03,7.000000000000000000e+00,-9.202453987730008222e-03,1.304000000000000000e+03
1.660000000000000000e+02,9.670200888888888358e+01,1.327000000000000000e+03,7.767453465154028791e+00,-1.143292682926833059e-02,1.312000000000000000e+03
1.670000000000000000e+02,9.728455111111109943e+01,1.335000000000000000e+03,1.001665280087781262e+01,-1.136363636363646457e-02,1.320000000000000000e+03
1.680000000000000000e+02,9.786709333333332950e+01,1.342000000000000000e+03,7.937253933193772149e+00,-1.054216867469870422e-02,1.328000000000000000e+03
1.690000000000000000e+02,9.844963555555554535e+01,1.347000000000000000e+03,8.082903768654761123e+00,-8.233532934131648773e-03,1.336000000000000000e+03
1.700000000000000000e+02,9.903217777777777542e+01,1.358000000000000000e+03,9.291573243177568386e+00,-1.041666666666674068e-02,1.344000000000000000e+03
1.710000000000000000e+02,9.961471999999999127e+01,1.365000000000000000e+03,1.113552872566004304e+01,-9.615384615384581224e-03,1.352000000000000000e+03
1.720000000000000000e+02,1.001972622222222213e+02,1.372000000000000000e+03,9.539392014169456147e+00,-8.823529411764674535e-03,1.360000000000000000e+03
1.730000000000000000e+02,1.007798044444444372e+02,1.380000000000000000e+03,1.081665382639196871e+01,-8.771929824561430777e-03,1.368000000000000000e+03
1.740000000000000000e+02,1.013623466666666531e+02,1.387000000000000000e+03,9.609023536933049670e+00,-7.994186046511586596e-03,1.376000000000000000e+03
1.750000000000000000e+02,1.019448888888888831e+02,1.398000000000000000e+03,9.237604307034011697e+00,-1.011560693641611053e-02,1.384000000000000000e+03
1.760000000000000000e+02,1.025274311111110990e+02,1.408000000000000000e+03,1.171893055416462914e+01,-1.149425287356331538e-02,1.392000000000000000e+03
1.770000000000000000e+02,1.031099733333333290e+02,1.411000000000000000e+03,1.222020185321557229e+01,-7.857142857142784820e-03,1.400000000000000000e+03
1.780000000000000000e+02,1.036925155555555449e+02,1.420000000000000000e+03,1.135781669160054719e+01,-8.522727272727292913e-03,1.408000000000000000e+03
1.790000000000000000e+02,1.042750577777777750e+02,1.429000000000000000e+03,1.137248140615465353e+01,-9.180790960451989946e-03,1.416000000000000000e+03
1.800000000000000000e+02,1.048575999999999908e+02,1.435000000000000000e+03,1.123981020005824405e+01,-7.724719101123600495e-03,1.424000000000000000e+03
1.810000000000000000e+02,1.054401422222222209e+02,1.445000000000000000e+03,1.096965511460288845e+01,-9.078212290502873927e-03,1.432000000000000000e+03
1.820000000000000000e+02,1.060226844444444367e+02,1.454000000000000000e+03,1.058300524425836286e+01,-9.722222222222187682e-03,1.440000000000000000e+03
1.830000000000000000e+02,1.066052266666666526e+02,1.461000000000000000e+03,9.643650760992954929e+00,-8.977900552486151042e-03,1.448000000000000000e+03
1.840000000000000000e+02,1.071877688888888827e+02,1.468000000000000000e+03,1.276714533480370406e+01,-8.241758241758212478e-03,1.456000000000000000e+03
1.850000000000000000e+02,1.077703111111110985e+02,1.476000000000000000e+03,1.386842937514314578e+01,-8.196721311475307914e-03,1.464000000000000000e+03
1.860000000000000000e+02,1.083528533333333286e+02,1.485000000000000000e+03,1.159022576714247244e+01,-8.831521739130376858e-03,1.472000000000000000e+03
1.870000000000000000e+02,1.089353955555555444e+02,1.490000000000000000e+03,1.178982612255159523e+01,-6.756756756756798765e-03,1.480000000000000000e+03
1.880000000000000000e+02,1.095179377777777745e+02,1.501000000000000000e+03,1.266227994214838581e+01,-8.736559139784993988e-03,1.488000000000000000e+03
1.890000000000000000e+02,1.101004799999999904e+02,1.505000000000000000e+03,1.252996408614166768e+01,-6.016042780748742658e-03,1.496000000000000000e+03
1.900000000000000000e+02,1.106830222222222204e+02,1.513000000000000000e+03,1.059874206372309757e+01,-5.984042553191404323e-03,1.504000000000000000e+03
