n1,n2,gain_e_per_DN,gain_err,RN_e,max_signal_DN,nframes
4.419000000000000000e+03,4.420000000000000000e+03,3.888557627797036531e+01,2.727954800737842356e-01,2.676182231669838174e+01,1.035000000000000000e+02,5.800000000000000000e+01
4.420000000000000000e+03,4.421000000000000000e+03,3.858497897365466400e+01,2.191768063946367973e-01,2.650440720637808667e+01,1.030000000000000000e+02,5.800000000000000000e+01
4.421000000000000000e+03,4.422000000000000000e+03,3.853463725820963504e+01,2.723599713522210641e-01,2.681168522214505145e+01,1.030000000000000000e+02,5.800000000000000000e+01
4.422000000000000000e+03,4.423000000000000000e+03,3.901611076767920139e+01,2.701402736482008127e-01,2.781052185805655697e+01,1.040000000000000000e+02,5.800000000000000000e+01
4.423000000000000000e+03,4.424000000000000000e+03,3.952805658591800153e+01,2.424683908837219626e-01,2.770922301821221723e+01,1.045000000000000000e+02,5.800000000000000000e+01
4.424000000000000000e+03,4.425000000000000000e+03,3.979187895844361833e+01,2.867393573218056102e-01,2.770969340476339582e+01,1.040000000000000000e+02,5.800000000000000000e+01
4.425000000000000000e+03,4.426000000000000000e+03,3.990756312298832142e+01,2.711784035766176548e-01,2.841997505853847272e+01,1.040000000000000000e+02,5.800000000000000000e+01
4.426000000000000000e+03,4.427000000000000000e+03,3.975971479559146360e+01,2.707628282654388485e-01,2.811603226501481245e+01,1.040000000000000000e+02,5.800000000000000000e+01
4.427000000000000000e+03,4.428000000000000000e+03,3.907450329908012776e+01,2.750686664755670474e-01,2.702290430988929515e+01,1.040000000000000000e+02,5.800000000000000000e+01
